scene,frame,variant,metric_profile,pq,sq,rq,miou,macc,mcov,mwcov,mprec,mrec,tp,fp,fn,num_pred_segments,num_gt_segments,num_pred_instances,num_gt_instances
f6659a3107,f6659a3107/DSC04424,raw,prpp_compatible,0.4484278902256095,0.7761251946212473,0.5777777777777777,0.4188266565656665,0.5915836729762656,0.552785888854532,0.48582254987199147,0.7,0.8125,13,12,7,25,20,20,16
f6659a3107,f6659a3107/DSC04424,gt_label,prpp_compatible,0.5240261612784823,0.7685717032084407,0.6818181818181818,0.5977665144830488,0.6840463453413256,0.5386253452373604,0.45878455829084325,0.8666666666666667,0.75,15,9,5,24,20,15,16
f6659a3107,f6659a3107/DSC04424,gt_shape,prpp_compatible,0.8,1.0,0.8,0.560776154790923,0.6169871435616929,0.875,0.9914341089915644,0.875,0.875,16,4,4,20,20,16,16
f6659a3107,f6659a3107/DSC04429,raw,prpp_compatible,0.536131380951099,0.7505839333315386,0.7142857142857143,0.5616749201252462,0.6897946848317167,0.6301646091722416,0.5490975721085622,0.7,0.9285714285714286,15,9,3,24,18,20,14
f6659a3107,f6659a3107/DSC04429,gt_label,prpp_compatible,0.5901239119739792,0.7560962622166608,0.7804878048780488,0.6890531019125372,0.8029075146183481,0.6301646091722416,0.5490975721085622,0.7777777777777778,0.9285714285714286,16,7,2,23,18,18,14
f6659a3107,f6659a3107/DSC04429,gt_shape,prpp_compatible,0.9444444444444444,1.0,0.9444444444444444,0.7207032806775678,0.75,1.0,1.0,1.0,1.0,17,1,1,18,18,14,14
f6659a3107,f6659a3107/DSC04433,raw,prpp_compatible,0.4591042009346927,0.7214494586116599,0.6363636363636364,0.5042914804090274,0.6155818406605336,0.5769848055805973,0.5664253548717813,0.6190476190476191,0.8571428571428571,14,12,4,26,18,21,14
f6659a3107,f6659a3107/DSC04433,gt_label,prpp_compatible,0.5246629353981581,0.7520168740706932,0.6976744186046512,0.6698942046465164,0.778569955029961,0.5769848055805973,0.5664253548717813,0.6842105263157895,0.8571428571428571,15,10,3,25,18,19,14
f6659a3107,f6659a3107/DSC04433,gt_shape,prpp_compatible,0.8333333333333334,1.0,0.8333333333333334,0.5575184829403284,0.6050603217158177,0.9285714285714286,0.9840594409061572,0.9285714285714286,0.9285714285714286,15,3,3,18,18,14,14
f6659a3107,f6659a3107/DSC04437,raw,prpp_compatible,0.5271895432197644,0.7531279188853777,0.7,0.5882587287501966,0.6931566056660997,0.6553545276505873,0.6075609935905256,0.7777777777777778,1.0,14,9,3,23,17,18,13
f6659a3107,f6659a3107/DSC04437,gt_label,prpp_compatible,0.5807438190974183,0.7549669648266438,0.7692307692307693,0.6480677293526431,0.769177084363313,0.6553545276505873,0.6075609935905256,0.875,1.0,15,7,2,22,17,16,13
f6659a3107,f6659a3107/DSC04437,gt_shape,prpp_compatible,0.9411764705882353,1.0,0.9411764705882353,0.75,0.75,1.0,1.0,1.0,1.0,16,1,1,17,17,13,13
f6659a3107,f6659a3107/DSC04442,raw,prpp_compatible,0.569252624311739,0.7725571329945028,0.7368421052631579,0.596215545387305,0.6899565702158061,0.66372385708973,0.5852570989286022,0.8125,1.0,14,7,3,21,17,16,13
f6659a3107,f6659a3107/DSC04442,gt_label,prpp_compatible,0.6227872968354004,0.7681043327636605,0.8108108108108109,0.6776758448480897,0.8047408768674762,0.6667633572122191,0.5866569658140939,1.0,1.0,15,5,2,20,17,14,13
f6659a3107,f6659a3107/DSC04442,gt_shape,prpp_compatible,0.8823529411764706,1.0,0.8823529411764706,0.7218448098072635,0.727998821928951,0.9230769230769231,0.9645724415939296,0.9230769230769231,0.9230769230769231,15,2,2,17,17,13,13
f6659a3107,f6659a3107/DSC04446,raw,prpp_compatible,0.5197022555293324,0.7449065662587098,0.6976744186046512,0.6239487333345185,0.707609949633058,0.6743017937794591,0.5786914896551522,0.6190476190476191,1.0,15,11,2,26,17,21,13
f6659a3107,f6659a3107/DSC04446,gt_label,prpp_compatible,0.5602023336878089,0.7352655629652491,0.7619047619047619,0.6895028052515612,0.8157976148334385,0.6743017937794591,0.5786914896551522,0.7647058823529411,1.0,16,9,1,25,17,17,13
f6659a3107,f6659a3107/DSC04446,gt_shape,prpp_compatible,0.9411764705882353,1.0,0.9411764705882353,0.75,0.75,1.0,1.0,1.0,1.0,16,1,1,17,17,13,13
f6659a3107,f6659a3107/DSC04451,raw,prpp_compatible,0.5273106729498704,0.7721334853908817,0.6829268292682927,0.6118434333349182,0.6897909956010186,0.6642257499296552,0.5697002312570205,0.7222222222222222,1.0,14,10,3,24,17,18,13
