scene,frame,variant,metric_profile,pq,sq,rq,miou,macc,mcov,mwcov,mprec,mrec,tp,fp,fn,num_pred_segments,num_gt_segments,num_pred_instances,num_gt_instances
1ada7a0617,1ada7a0617/DSC03493,gt_label,prpp_compatible,0.607618452000593,0.8734515247508524,0.6956521739130435,0.5647760262284904,0.5886639723025527,0.6561136620703273,0.8835889855190492,0.7777777777777778,0.75,8,5,2,13,10,9,8
1ada7a0617,1ada7a0617/DSC03493,gt_shape,prpp_compatible,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,10,0,0,10,10,8,8
1ada7a0617,1ada7a0617/DSC03494,raw,prpp_compatible,0.5760364516607508,0.8640546774911262,0.6666666666666666,0.5250578766726406,0.6071631603528725,0.6615690200356296,0.9105132737834872,0.7,0.75,8,6,2,14,10,10,8
1ada7a0617,1ada7a0617/DSC03494,gt_label,prpp_compatible,0.6327090461981482,0.8699749385224538,0.7272727272727273,0.5655624554122592,0.5802334314543715,0.6531117965012657,0.9098008532311728,0.875,0.75,8,4,2,12,10,8,8
1ada7a0617,1ada7a0617/DSC03494,gt_shape,prpp_compatible,0.9,1.0,0.9,0.6410016506397646,0.663373843102879,0.875,0.9931439535754399,0.875,0.875,9,1,1,10,10,8,8
1ada7a0617,1ada7a0617/DSC03496,raw,prpp_compatible,0.4584543214169617,0.7204282193695112,0.6363636363636364,0.3481026193487003,0.4446605702809004,0.5388854414864274,0.6222536194440398,0.4444444444444444,0.6666666666666666,7,6,2,13,9,9,6
1ada7a0617,1ada7a0617/DSC03496,gt_label,prpp_compatible,0.48431840695096234,0.7264776104264435,0.6666666666666666,0.3516332199934304,0.4482866793732046,0.5388854414864274,0.6222536194440398,0.5,0.6666666666666666,7,5,2,12,9,8,6
1ada7a0617,1ada7a0617/DSC03496,gt_shape,prpp_compatible,0.8888888888888888,1.0,0.8888888888888888,0.4878241166242933,0.5,0.8333333333333334,0.9256728366126098,0.8333333333333334,0.8333333333333334,8,1,1,9,9,6,6
1ada7a0617,1ada7a0617/DSC03498,raw,prpp_compatible,0.12423474247197597,0.6211737123598798,0.2,0.07226678488547422,0.1580045184557568,0.08200923542193693,0.22569706045240964,0.5,0.3333333333333333,1,3,5,4,6,2,3
1ada7a0617,1ada7a0617/DSC03498,gt_label,prpp_compatible,0.4098021947947674,0.683003657991279,0.6,0.18644036385907006,0.22756917426703271,0.32413717952455706,0.04934554577519049,1.0,0.6666666666666666,3,1,3,4,6,1,3
