scene,frame,mode,metric_profile,pq,sq,rq,miou,macc,mcov,mwcov,mprec,mrec,tp,fp,fn,num_pred_segments,num_gt_segments,num_pred_instances,num_gt_instances
1ada7a0617,1ada7a0617/DSC03570,per-view,prpp_compatible,0.600813573381102,0.764671820666857,0.7857142857142857,0.37333485406953043,0.4818645611842361,0.5412159761017601,0.5166854231968113,0.8,0.7272727272727273,11,3,3,14,14,10,11
1ada7a0617,1ada7a0617/DSC03572,per-view,prpp_compatible,0.44609256876380765,0.758357366898473,0.5882352941176471,0.3303035938008007,0.3455919428331589,0.4711211019378558,0.5345461413198643,0.5,0.6666666666666666,5,4,3,9,8,6,6
1ada7a0617,1ada7a0617/DSC03574,per-view,prpp_compatible,0.4944704429351926,0.7691762445658551,0.6428571428571429,0.5399676710881245,0.6084928392401551,0.5682935612984085,0.6058436537925516,0.5454545454545454,0.8888888888888888,9,7,3,16,12,11,9
1ada7a0617,1ada7a0617/DSC03576,per-view,prpp_compatible,0.4935004336325522,0.762682488341217,0.6470588235294118,0.5828017219130944,0.6330950268512096,0.5757444661252688,0.6873832301355765,0.6666666666666666,0.8333333333333334,11,9,3,20,14,15,12
1ada7a0617,1ada7a0617/DSC03577,per-view,prpp_compatible,0.43730707629940546,0.735470991958091,0.5945945945945946,0.5519081654951067,0.6153203032491804,0.5295010803852038,0.5774640937817919,0.6111111111111112,0.6923076923076923,11,11,4,22,15,18,13
1ada7a0617,1ada7a0617/DSC03579,per-view,prpp_compatible,0.5521121046893841,0.8741774990915249,0.631578947368421,0.42932607807231277,0.4432735203053341,0.5694641694424455,0.6338385172026336,0.6875,0.6470588235294118,12,6,8,18,20,16,17
1ada7a0617,1ada7a0617/DSC03581,per-view,prpp_compatible,0.6203736356168706,0.8685230898636189,0.7142857142857143,0.5721419908784252,0.5869260405162595,0.6255938407899547,0.8646242711289979,0.7647058823529411,0.7222222222222222,15,6,6,21,21,17,18
1ada7a0617,1ada7a0617/DSC03583,per-view,prpp_compatible,0.5754950202566999,0.8632425303850498,0.6666666666666666,0.48613431861379613,0.5034092552073379,0.5908323631180183,0.8522442091748316,0.7857142857142857,0.6875,13,6,7,19,20,14,16
1ada7a0617,1ada7a0617/DSC03585,per-view,prpp_compatible,0.5579733123496171,0.8369599685244256,0.6666666666666666,0.6351200732957142,0.667412306741475,0.5658132112958795,0.816184729766281,0.6470588235294118,0.7058823529411765,14,7,7,21,21,17,17
1ada7a0617,1ada7a0617/DSC03586,per-view,prpp_compatible,0.5008537161460692,0.8013659458337107,0.625,0.6428423016702419,0.7490079575842602,0.5196263603391019,0.8043854234956674,0.6,0.6842105263157895,15,10,8,25,23,20,19
1ada7a0617,1ada7a0617/DSC03588,per-view,prpp_compatible,0.583113667436917,0.8200035948331644,0.7111111111111111,0.7801699563112484,0.8041012939581567,0.5563732884967263,0.7868599899080876,0.6666666666666666,0.7222222222222222,16,7,6,23,22,18,18
1ada7a0617,1ada7a0617/DSC03590,per-view,prpp_compatible,0.5204622822303662,0.7806934233455493,0.6666666666666666,0.6496185399913657,0.6827697332964475,0.5605963174200015,0.8317048501256421,0.7368421052631579,0.7142857142857143,16,8,8,24,24,19,21
