scene,frame,mode,metric_profile,pq,sq,rq,miou,macc,mcov,mwcov,mprec,mrec,tp,fp,fn,num_pred_segments,num_gt_segments,num_pred_instances,num_gt_instances
f6659a3107,f6659a3107/DSC04692,per-view,prpp_compatible,0.5002741585893791,0.8129455077077409,0.6153846153846154,0.5660279275947613,0.5826715481949111,0.6763064983907097,0.7579889168845536,0.5555555555555556,1.0,12,12,3,24,15,18,11
f6659a3107,f6659a3107/DSC04697,per-view,prpp_compatible,0.5925085889523513,0.8492623108317034,0.6976744186046512,0.5824139012858031,0.6813165262858727,0.7097019262377414,0.8676836669096543,0.631578947368421,0.8571428571428571,15,10,3,25,18,19,14
f6659a3107,f6659a3107/DSC04701,per-view,prpp_compatible,0.6035475233278939,0.7544344041598673,0.8,0.6133321912989869,0.6561398360327942,0.6427983363109043,0.7247997066330347,0.8125,0.9285714285714286,16,6,2,22,18,16,14
f6659a3107,f6659a3107/DSC04706,per-view,prpp_compatible,0.5079942689511918,0.7619914034267877,0.6666666666666666,0.597338686638895,0.6430701966489231,0.6485520148408557,0.7485118389828698,0.6,0.9375,17,14,3,31,20,25,16
f6659a3107,f6659a3107/DSC04710,per-view,prpp_compatible,0.5089844499936957,0.7917535888790822,0.6428571428571429,0.5829417012454208,0.6140510214133126,0.6406087119266393,0.7561933112958208,0.5357142857142857,0.8333333333333334,18,16,4,34,22,28,18
f6659a3107,f6659a3107/DSC04714,per-view,prpp_compatible,0.5009971434405674,0.7957013454644306,0.6296296296296297,0.6703738573403792,0.7095029443488896,0.6382765633098857,0.8559885424181535,0.5769230769230769,0.8888888888888888,17,15,5,32,22,26,18
f6659a3107,f6659a3107/DSC04719,per-view,prpp_compatible,0.557994002415134,0.8059913368218603,0.6923076923076923,0.6959402624983453,0.7420455941119457,0.6779152558978121,0.8432958321856551,0.625,0.9444444444444444,18,12,4,30,22,24,18
f6659a3107,f6659a3107/DSC04723,per-view,prpp_compatible,0.5715646452776408,0.7564826187498187,0.7555555555555555,0.8088960005592377,0.8918966629351359,0.653493383843053,0.8254433703365804,0.75,0.9375,17,8,3,25,20,20,16
f6659a3107,f6659a3107/DSC04728,per-view,prpp_compatible,0.5010140318135531,0.7515210477203296,0.6666666666666666,0.7341092914075293,0.849906982472838,0.6460944468931226,0.8913548312718956,0.6111111111111112,0.9285714285714286,14,10,4,24,18,18,14
f6659a3107,f6659a3107/DSC04732,per-view,prpp_compatible,0.5219910283074672,0.8067134073842674,0.6470588235294118,0.7560123248124226,0.8855781405201978,0.5198622326237728,0.7501397280235265,0.6666666666666666,0.6666666666666666,11,7,5,18,16,12,12
f6659a3107,f6659a3107/DSC04736,per-view,prpp_compatible,0.5384573305288087,0.8346088623196536,0.6451612903225806,0.7652556650070692,0.9062686477073169,0.4897624113292334,0.8721409199075,0.8,0.6666666666666666,10,5,6,15,16,10,12
f6659a3107,f6659a3107/DSC04741,per-view,prpp_compatible,0.529873720238432,0.8213042663695698,0.6451612903225806,0.7489229301142266,0.8698108717495502,0.5527319420778827,0.7123339102093786,0.5833333333333334,0.7,10,7,4,17,14,12,10
f6659a3107,f6659a3107/DSC04745,per-view,prpp_compatible,0.5286774627839318,0.8223871643305605,0.6428571428571429,0.735980757804904,0.8201006450129449,0.5766560201821145,0.7237259500554118,0.6363636363636364,0.75,9,7,3,16,12,11,8
f6659a3107,f6659a3107/DSC04750,per-view,prpp_compatible,0.5178309412231991,0.8055147974583097,0.6428571428571429,0.724640803939688,0.8244205934825712,0.49881244286867576,0.7110152554728909,0.6,0.6666666666666666,9,6,4,15,13,10,9
f6659a3107,f6659a3107/DSC04754,per-view,prpp_compatible,0.4686633477642341,0.8034228818815441,0.5833333333333334,0.63779766018493,0.7573068263428377,0.41642172886611845,0.6361790076445006,0.5,0.5714285714285714,7,6,4,13,11,8,7
