scene,frame,mode,metric_profile,pq,sq,rq,miou,macc,mcov,mwcov,mprec,mrec,tp,fp,fn,num_pred_segments,num_gt_segments,num_pred_instances,num_gt_instances
5748ce6f01,5748ce6f01/DSC00230,per-view,prpp_compatible,0.6316225182811191,0.9023178832587416,0.7,0.6599978103154067,0.7114083892818017,0.683416575476351,0.7644760211792321,0.5,0.8,7,5,1,12,8,8,5
5748ce6f01,5748ce6f01/DSC00235,per-view,prpp_compatible,0.7087365023128271,0.9112326458307777,0.7777777777777778,0.676715887341268,0.7185456675177825,0.7062651529783924,0.8721143392300917,0.5714285714285714,0.8,7,3,1,10,8,7,5
5748ce6f01,5748ce6f01/DSC00240,per-view,prpp_compatible,0.6283620834624053,0.8247252345444069,0.7619047619047619,0.5798654282122098,0.6623030396262197,0.7008363997826853,0.8625022095222299,0.75,0.8333333333333334,8,4,1,12,9,8,6
5748ce6f01,5748ce6f01/DSC00246,per-view,prpp_compatible,0.6759622180386959,0.84495277254837,0.8,0.6187302660483363,0.6931489478718149,0.6720056678253377,0.7688226312645928,0.7142857142857143,0.8333333333333334,8,3,1,11,9,7,6
5748ce6f01,5748ce6f01/DSC00251,per-view,prpp_compatible,0.6615550242971836,0.8269437803714795,0.8,0.6159505220218282,0.666695026443678,0.716788569045031,0.643733739760479,0.7142857142857143,1.0,8,3,1,11,9,7,6
5748ce6f01,5748ce6f01/DSC00256,per-view,prpp_compatible,0.6446653030277136,0.8058316287846421,0.8,0.5717688663456442,0.6643461149797805,0.6383803645332453,0.6494788862146993,0.7142857142857143,0.8333333333333334,8,3,1,11,9,7,6
5748ce6f01,5748ce6f01/DSC00262,per-view,prpp_compatible,0.576996356634791,0.8654945349521864,0.6666666666666666,0.7286896701218228,0.7911729494199354,0.7398358649224402,0.875432693825352,0.6,0.8571428571428571,8,6,2,14,10,10,7
5748ce6f01,5748ce6f01/DSC00267,per-view,prpp_compatible,0.4972435415111483,0.7734899534617862,0.6428571428571429,0.5587387818456426,0.5752045056784852,0.5632250986292219,0.5928851383858167,0.6153846153846154,0.7,9,7,3,16,12,13,10
5748ce6f01,5748ce6f01/DSC09137,per-view,prpp_compatible,0.6272001952487737,0.8624002684670639,0.7272727272727273,0.6626587892120693,0.7616374578513866,0.820045380213216,0.6441009705158054,0.6666666666666666,1.0,8,5,1,13,9,9,6
5748ce6f01,5748ce6f01/DSC09142,per-view,prpp_compatible,0.594021319308717,0.8539056465062808,0.6956521739130435,0.6505694456402283,0.7533095393041176,0.8061189664168559,0.6489905291004775,0.6,1.0,8,6,1,14,9,10,6
5748ce6f01,5748ce6f01/DSC09147,per-view,prpp_compatible,0.6836977824755411,0.8736138331631914,0.782608695652174,0.7727726351834301,0.824366397367764,0.8469267760599334,0.8108785110513811,0.6,1.0,9,5,0,14,9,10,6
5748ce6f01,5748ce6f01/DSC09152,per-view,prpp_compatible,0.6430335004448609,0.8841710631116837,0.7272727272727273,0.7758098690459545,0.8261532779886187,0.8662110716270428,0.8233609320981802,0.6,1.0,8,6,0,14,8,10,5
5748ce6f01,5748ce6f01/DSC09157,per-view,prpp_compatible,0.5825224898399247,0.8737837347598871,0.6666666666666666,0.766971343419112,0.8255806253545601,0.8527871920941081,0.8041763690342459,0.4166666666666667,1.0,8,8,0,16,8,12,5
5748ce6f01,5748ce6f01/DSC09162,per-view,prpp_compatible,0.5713947954185982,0.8570921931278973,0.6666666666666666,0.7430817379767245,0.8225041073224466,0.5850305020739597,0.677771773971131,0.6,0.7142857142857143,8,6,2,14,10,10,7
5748ce6f01,5748ce6f01/DSC09167,per-view,prpp_compatible,0.6001206832709416,0.8626734822019786,0.6956521739130435,0.7529900916377221,0.8286755073826817,0.5895598610378254,0.6288769557860205,0.6666666666666666,0.7142857142857143,8,5,2,13,10,9,7
5748ce6f01,5748ce6f01/DSC09172,per-view,prpp_compatible,0.6738739754727412,0.861061190881836,0.782608695652174,0.8352613432687895,0.9149472454494271,0.7174869876124471,0.7545944074021486,0.7777777777777778,0.8571428571428571,9,4,1,13,10,9,7
5748ce6f01,5748ce6f01/DSC09178,per-view,prpp_compatible,0.6366040867749074,0.8488054490332099,0.75,0.8258082898166293,0.9134446665653819,0.7116796955482759,0.7662770006000451,0.7,0.8571428571428571,9,5,1,14,10,10,7
5748ce6f01,5748ce6f01/DSC09183,per-view,prpp_compatible,0.6623306627768136,0.8463114024370396,0.782608695652174,0.8142503262058293,0.8818732451295557,0.6945294397287894,0.70821176073111,0.7777777777777778,0.8571428571428571,9,4,1,13,10,9,7
5748ce6f01,5748ce6f01/DSC09188,per-view,prpp_compatible,0.6542035859935317,0.8359268043250683,0.782608695652174,0.8126416623430865,0.8899110872567086,0.6775498727014657,0.6736080992083538,0.7777777777777778,0.8571428571428571,9,4,1,13,10,9,7
5748ce6f01,5748ce6f01/DSC09193,per-view,prpp_compatible,0.6124657711798566,0.8804195460710438,0.6956521739130435,0.805292866342094,0.8888759430793816,0.6639799558507022,0.6716127611569924,0.7777777777777778,0.8571428571428571,8,5,2,13,10,9,7
5748ce6f01,5748ce6f01/DSC09198,per-view,prpp_compatible,0.5773520023349824,0.8660280035024737,0.6666666666666666,0.7646312098981319,0.8681053243652412,0.651407107451917,0.7364023136854747,0.75,0.8333333333333334,7,5,2,12,9,8,6
5748ce6f01,5748ce6f01/DSC09203,per-view,prpp_compatible,0.5999015658009649,0.8998523487014474,0.6666666666666666,0.8133698899563401,0.9036960736704123,0.6541240770999783,0.8019085552668276,0.75,0.8333333333333334,7,5,2,12,9,8,6
5748ce6f01,5748ce6f01/DSC09208,per-view,prpp_compatible,0.561094166651062,0.8416412499765931,0.6666666666666666,0.7383625987361422,0.8573866134831929,0.6464987722534752,0.7606978739593089,0.75,0.8333333333333334,7,5,2,12,9,8,6
5748ce6f01,5748ce6f01/DSC09213,per-view,prpp_compatible,0.656417642880812,0.8908525153382447,0.7368421052631579,0.7879970763938751,0.8931374996134291,0.6518813938463485,0.7707008810157008,1.0,0.8333333333333334,7,3,2,10,9,6,6
5748ce6f01,5748ce6f01/DSC09218,per-view,prpp_compatible,0.610766876264631,0.8652530747082272,0.7058823529411765,0.6566893508619909,0.7514328702004773,0.5968136587071962,0.729687563934005,1.0,0.8,6,3,2,9,8,5,5
5748ce6f01,5748ce6f01/DSC09223,per-view,prpp_compatible,0.35588031915909973,0.8452157580028619,0.42105263157894735,0.44153621237576207,0.5248063514451251,0.4367663634947617,0.6208864734693257,0.5,0.6,4,8,3,12,7,8,5
5748ce6f01,5748ce6f01/DSC09228,per-view,prpp_compatible,0.45630286970562295,0.7985300219848401,0.5714285714285714,0.38758168161095746,0.44386135828107565,0.36800446200531595,0.6854351132340092,0.5,0.5,4,4,2,8,6,4,4
5748ce6f01,5748ce6f01/DSC09233,per-view,prpp_compatible,0.4771498711961135,0.7753685406936844,0.6153846153846154,0.4075922708002674,0.4605673495363115,0.33622332939039956,0.6321971301671822,0.5,0.5,4,3,2,7,6,4,4
5748ce6f01,5748ce6f01/DSC09238,per-view,prpp_compatible,0.5304825202036462,0.7957237803054693,0.6666666666666666,0.5149528279480025,0.5708508365496676,0.5604481211920421,0.6669190336451815,0.5,0.75,5,4,1,9,6,6,4
5748ce6f01,5748ce6f01/DSC09244,per-view,prpp_compatible,0.4638302784861692,0.7885114734264876,0.5882352941176471,0.5202977454088848,0.577659978902664,0.5457559461121899,0.675017693873951,0.5714285714285714,0.75,5,6,1,11,6,7,4
5748ce6f01,5748ce6f01/DSC09249,per-view,prpp_compatible,0.5098535364930078,0.7647803047395118,0.6666666666666666,0.5010600496041022,0.5664283734699982,0.5172429629743706,0.6796589313896502,0.6666666666666666,0.75,5,4,1,9,6,6,4
5748ce6f01,5748ce6f01/DSC09254,per-view,prpp_compatible,0.48442404221117974,0.7750784675378876,0.625,0.517830613942617,0.5768371058813997,0.5344620549866538,0.722014367229077,0.42857142857142855,0.75,5,5,1,10,6,7,4
5748ce6f01,5748ce6f01/DSC09259,per-view,prpp_compatible,0.47812874512329734,0.7650059921972757,0.625,0.5053704046749605,0.5694305484124664,0.5258645010275326,0.7330178164029532,0.6666666666666666,0.75,5,4,2,9,7,6,4
5748ce6f01,5748ce6f01/DSC09264,per-view,prpp_compatible,0.6331088883396797,0.8441451844529063,0.75,0.645552348153297,0.6977605873381727,0.5782300588570913,0.797691721000651,0.6,1.0,6,3,1,9,7,5,4
5748ce6f01,5748ce6f01/DSC09269,per-view,prpp_compatible,0.6580174167700317,0.8773565556933756,0.75,0.6718626097456678,0.7197076056463887,0.6224535796954616,0.8416126377329994,0.6,1.0,6,3,1,9,7,5,4
5748ce6f01,5748ce6f01/DSC09274,per-view,prpp_compatible,0.7598400751677171,0.88648008769567,0.8571428571428571,0.6466617125045816,0.6997029058617623,0.6218251747548974,0.8459078485380354,1.0,0.75,6,1,1,7,7,3,4
5748ce6f01,5748ce6f01/DSC09279,per-view,prpp_compatible,0.6736428365278745,0.8420535456598431,0.8,0.6443075474215085,0.6999236677401249,0.6083321594742309,0.8193925395997592,0.75,0.75,6,2,1,8,7,4,4
5748ce6f01,5748ce6f01/DSC09284,per-view,prpp_compatible,0.6274263195187202,0.9411394792780803,0.6666666666666666,0.47040514738300754,0.5789402542815726,0.6463403280153095,0.9185942272657447,1.0,0.6666666666666666,4,2,2,6,6,2,3
5748ce6f01,5748ce6f01/DSC09289,per-view,prpp_compatible,0.626593687881888,0.9398905318228319,0.6666666666666666,0.4609484591712374,0.5777607940618913,0.647133007202659,0.9097785915607473,1.0,0.6666666666666666,4,2,2,6,6,2,3
5748ce6f01,5748ce6f01/DSC09294,per-view,prpp_compatible,0.7518246075066669,0.9021895290080003,0.8333333333333334,0.543628848061382,0.5682477733239658,0.5966193136989237,0.8097389215717036,1.0,0.6666666666666666,5,1,1,6,6,2,3
5748ce6f01,5748ce6f01/DSC09299,per-view,prpp_compatible,0.6533433824449394,0.8983471508617917,0.7272727272727273,0.4682726153651547,0.4870796904942456,0.609211556688256,0.8042919687720071,1.0,1.0,4,1,2,5,6,2,3
